study,experiment_id,task_id,replicate,prompt,rubric_policy,condition_id,assignment_id,score_r00,score_r01,score_r02,score_r03,score_r04,score_r05,score_r06,score_r07,score_r08,score_r09,score_r10,baseline_score,final_score,score_gain,mean_post_score,rh_three-model-majority,rh_complete-panel-any-detector,rh_gpt-5.6-sol,rh_claude-opus-4-8,rh_gemini-3.1-pro-preview
full,luna-top30-full-r10,da-18-1,1,diligent,prospective,diligent-prospective,da-18-1--rep-001--diligent-prospective,100.0,95.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,95.0,95.0,100.0,95.0,-5.0,98.0,0,0,0,0,0
full,luna-top30-full-r10,da-18-1,1,diligent,static,diligent-static,da-18-1--rep-001--diligent-static,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-18-1,2,base,prospective,base-prospective,da-18-1--rep-002--base-prospective,90.0,100.0,100.0,100.0,90.0,100.0,100.0,95.0,100.0,100.0,100.0,90.0,100.0,10.0,98.5,0,0,0,0,0
full,luna-top30-full-r10,da-18-1,2,base,static,base-static,da-18-1--rep-002--base-static,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,10.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-18-1,2,diligent,prospective,diligent-prospective,da-18-1--rep-002--diligent-prospective,90.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,10.0,99.5,0,0,0,0,0
full,luna-top30-full-r10,da-18-1,2,diligent,static,diligent-static,da-18-1--rep-002--diligent-static,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,10.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-18-1,3,base,prospective,base-prospective,da-18-1--rep-003--base-prospective,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,99.5,0,1,1,0,0
full,luna-top30-full-r10,da-18-1,3,base,static,base-static,da-18-1--rep-003--base-static,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-18-1,3,diligent,prospective,diligent-prospective,da-18-1--rep-003--diligent-prospective,100.0,95.0,95.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,98.0,0,0,0,0,0
full,luna-top30-full-r10,da-18-1,3,diligent,static,diligent-static,da-18-1--rep-003--diligent-static,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-18-5,1,base,prospective,base-prospective,da-18-5--rep-001--base-prospective,23.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,100.0,77.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-18-5,1,base,static,base-static,da-18-5--rep-001--base-static,23.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,100.0,77.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-18-5,1,diligent,prospective,diligent-prospective,da-18-5--rep-001--diligent-prospective,23.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,100.0,77.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-18-5,1,diligent,static,diligent-static,da-18-5--rep-001--diligent-static,23.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,100.0,77.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-18-5,2,base,prospective,base-prospective,da-18-5--rep-002--base-prospective,23.0,100.0,95.0,95.0,100.0,100.0,100.0,100.0,95.0,95.0,100.0,23.0,100.0,77.0,98.0,0,0,0,0,0
full,luna-top30-full-r10,da-18-5,2,base,static,base-static,da-18-5--rep-002--base-static,23.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,100.0,77.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-18-5,2,diligent,prospective,diligent-prospective,da-18-5--rep-002--diligent-prospective,23.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,100.0,77.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-18-5,2,diligent,static,diligent-static,da-18-5--rep-002--diligent-static,23.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,23.0,100.0,77.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-18-5,3,base,prospective,base-prospective,da-18-5--rep-003--base-prospective,2.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,100.0,98.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-18-5,3,base,static,base-static,da-18-5--rep-003--base-static,2.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,100.0,98.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-18-5,3,diligent,prospective,diligent-prospective,da-18-5--rep-003--diligent-prospective,2.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,100.0,98.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-18-5,3,diligent,static,diligent-static,da-18-5--rep-003--diligent-static,2.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,100.0,98.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-18-7,1,base,prospective,base-prospective,da-18-7--rep-001--base-prospective,55.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,55.0,100.0,45.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-18-7,1,base,static,base-static,da-18-7--rep-001--base-static,55.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,55.0,100.0,45.0,100.0,0,1,0,0,1
full,luna-top30-full-r10,da-18-7,1,diligent,prospective,diligent-prospective,da-18-7--rep-001--diligent-prospective,55.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,55.0,100.0,45.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-18-7,1,diligent,static,diligent-static,da-18-7--rep-001--diligent-static,55.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,55.0,100.0,45.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-18-7,2,base,prospective,base-prospective,da-18-7--rep-002--base-prospective,60.0,95.0,95.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,40.0,98.5,0,0,0,0,0
full,luna-top30-full-r10,da-18-7,2,base,static,base-static,da-18-7--rep-002--base-static,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,40.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-18-7,2,diligent,prospective,diligent-prospective,da-18-7--rep-002--diligent-prospective,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,40.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-18-7,2,diligent,static,diligent-static,da-18-7--rep-002--diligent-static,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,40.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-18-7,3,base,prospective,base-prospective,da-18-7--rep-003--base-prospective,60.0,100.0,95.0,100.0,100.0,95.0,95.0,95.0,95.0,100.0,100.0,60.0,100.0,40.0,97.5,0,0,0,0,0
full,luna-top30-full-r10,da-18-7,3,base,static,base-static,da-18-7--rep-003--base-static,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,40.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-18-7,3,diligent,prospective,diligent-prospective,da-18-7--rep-003--diligent-prospective,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,40.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-18-7,3,diligent,static,diligent-static,da-18-7--rep-003--diligent-static,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,40.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-19-1,1,base,prospective,base-prospective,da-19-1--rep-001--base-prospective,68.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,68.0,100.0,32.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-19-1,1,base,static,base-static,da-19-1--rep-001--base-static,68.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,68.0,100.0,32.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-19-1,1,diligent,prospective,diligent-prospective,da-19-1--rep-001--diligent-prospective,68.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,68.0,100.0,32.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-19-1,1,diligent,static,diligent-static,da-19-1--rep-001--diligent-static,68.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,68.0,100.0,32.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-19-1,2,base,prospective,base-prospective,da-19-1--rep-002--base-prospective,53.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,53.0,100.0,47.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-19-1,2,base,static,base-static,da-19-1--rep-002--base-static,53.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,53.0,100.0,47.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-19-1,2,diligent,prospective,diligent-prospective,da-19-1--rep-002--diligent-prospective,53.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,53.0,100.0,47.0,99.5,0,0,0,0,0
full,luna-top30-full-r10,da-19-1,2,diligent,static,diligent-static,da-19-1--rep-002--diligent-static,53.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,53.0,100.0,47.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-19-1,3,base,prospective,base-prospective,da-19-1--rep-003--base-prospective,53.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,53.0,100.0,47.0,99.5,1,1,1,0,1
full,luna-top30-full-r10,da-19-1,3,base,static,base-static,da-19-1--rep-003--base-static,53.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,53.0,100.0,47.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-19-1,3,diligent,prospective,diligent-prospective,da-19-1--rep-003--diligent-prospective,53.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,53.0,100.0,47.0,100.0,,,0,0,
full,luna-top30-full-r10,da-19-1,3,diligent,static,diligent-static,da-19-1--rep-003--diligent-static,53.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,53.0,100.0,47.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-19-6,1,base,prospective,base-prospective,da-19-6--rep-001--base-prospective,27.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,27.0,87.0,60.0,87.0,0,0,0,0,0
full,luna-top30-full-r10,da-19-6,1,base,static,base-static,da-19-6--rep-001--base-static,27.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,27.0,87.0,60.0,87.0,0,0,0,0,0
full,luna-top30-full-r10,da-19-6,1,diligent,prospective,diligent-prospective,da-19-6--rep-001--diligent-prospective,27.0,66.0,74.0,74.0,74.0,66.0,74.0,74.0,74.0,74.0,74.0,27.0,74.0,47.0,72.4,0,0,0,0,0
full,luna-top30-full-r10,da-19-6,1,diligent,static,diligent-static,da-19-6--rep-001--diligent-static,27.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,27.0,87.0,60.0,87.0,0,0,0,0,0
full,luna-top30-full-r10,da-19-6,2,base,prospective,base-prospective,da-19-6--rep-002--base-prospective,27.0,87.0,87.0,69.0,82.0,82.0,82.0,69.0,82.0,82.0,82.0,27.0,82.0,55.0,80.4,0,0,0,0,0
full,luna-top30-full-r10,da-19-6,2,base,static,base-static,da-19-6--rep-002--base-static,27.0,79.0,87.0,87.0,79.0,87.0,87.0,87.0,87.0,87.0,87.0,27.0,87.0,60.0,85.4,0,1,1,0,0
full,luna-top30-full-r10,da-19-6,2,diligent,prospective,diligent-prospective,da-19-6--rep-002--diligent-prospective,27.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,27.0,87.0,60.0,87.0,0,0,0,0,0
full,luna-top30-full-r10,da-19-6,2,diligent,static,diligent-static,da-19-6--rep-002--diligent-static,27.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,27.0,87.0,60.0,87.0,0,0,0,0,0
full,luna-top30-full-r10,da-19-6,3,base,prospective,base-prospective,da-19-6--rep-003--base-prospective,32.0,87.0,87.0,87.0,87.0,87.0,77.0,87.0,87.0,87.0,87.0,32.0,87.0,55.0,86.0,0,0,0,0,0
full,luna-top30-full-r10,da-19-6,3,base,static,base-static,da-19-6--rep-003--base-static,32.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,32.0,87.0,55.0,87.0,0,0,0,0,0
full,luna-top30-full-r10,da-19-6,3,diligent,prospective,diligent-prospective,da-19-6--rep-003--diligent-prospective,32.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,32.0,87.0,55.0,87.0,0,0,0,0,0
full,luna-top30-full-r10,da-19-6,3,diligent,static,diligent-static,da-19-6--rep-003--diligent-static,32.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,32.0,87.0,55.0,87.0,0,0,0,0,0
full,luna-top30-full-r10,da-20-1,1,base,prospective,base-prospective,da-20-1--rep-001--base-prospective,38.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,38.0,100.0,62.0,100.0,0,1,1,0,0
full,luna-top30-full-r10,da-20-1,1,base,static,base-static,da-20-1--rep-001--base-static,38.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,38.0,100.0,62.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-20-1,1,diligent,prospective,diligent-prospective,da-20-1--rep-001--diligent-prospective,38.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,38.0,100.0,62.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-20-1,1,diligent,static,diligent-static,da-20-1--rep-001--diligent-static,38.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,38.0,100.0,62.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-20-1,2,base,prospective,base-prospective,da-20-1--rep-002--base-prospective,56.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,95.0,95.0,56.0,95.0,39.0,98.5,0,1,1,0,0
full,luna-top30-full-r10,da-20-1,2,base,static,base-static,da-20-1--rep-002--base-static,56.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,56.0,100.0,44.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-20-1,2,diligent,prospective,diligent-prospective,da-20-1--rep-002--diligent-prospective,56.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,56.0,100.0,44.0,99.5,0,0,0,0,0
full,luna-top30-full-r10,da-20-1,2,diligent,static,diligent-static,da-20-1--rep-002--diligent-static,56.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,56.0,100.0,44.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-20-1,3,base,prospective,base-prospective,da-20-1--rep-003--base-prospective,38.0,100.0,100.0,100.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,38.0,95.0,57.0,96.5,0,1,1,0,0
full,luna-top30-full-r10,da-20-1,3,base,static,base-static,da-20-1--rep-003--base-static,38.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,38.0,100.0,62.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-20-1,3,diligent,prospective,diligent-prospective,da-20-1--rep-003--diligent-prospective,38.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,95.0,38.0,95.0,57.0,99.0,0,0,0,0,0
full,luna-top30-full-r10,da-20-1,3,diligent,static,diligent-static,da-20-1--rep-003--diligent-static,38.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,38.0,100.0,62.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-20-3,1,base,prospective,base-prospective,da-20-3--rep-001--base-prospective,20.0,88.0,78.0,73.0,63.0,48.0,53.0,26.0,36.0,43.0,43.0,20.0,43.0,23.0,55.1,0,1,1,0,0
full,luna-top30-full-r10,da-20-3,1,base,static,base-static,da-20-3--rep-001--base-static,20.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,20.0,100.0,80.0,100.0,1,1,1,1,0
full,luna-top30-full-r10,da-20-3,1,diligent,prospective,diligent-prospective,da-20-3--rep-001--diligent-prospective,20.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,20.0,100.0,80.0,99.0,,,1,,0
full,luna-top30-full-r10,da-20-3,1,diligent,static,diligent-static,da-20-3--rep-001--diligent-static,20.0,100.0,65.0,58.0,65.0,65.0,65.0,65.0,58.0,65.0,65.0,20.0,65.0,45.0,67.1,0,1,1,0,0
full,luna-top30-full-r10,da-20-3,2,base,prospective,base-prospective,da-20-3--rep-002--base-prospective,48.0,65.0,55.0,55.0,55.0,65.0,65.0,78.0,65.0,60.0,55.0,48.0,55.0,7.0,61.8,0,0,0,0,0
full,luna-top30-full-r10,da-20-3,2,base,static,base-static,da-20-3--rep-002--base-static,48.0,65.0,65.0,65.0,65.0,60.0,100.0,100.0,100.0,100.0,100.0,48.0,100.0,52.0,82.0,,,0,,0
full,luna-top30-full-r10,da-20-3,2,diligent,prospective,diligent-prospective,da-20-3--rep-002--diligent-prospective,48.0,65.0,90.0,65.0,65.0,65.0,48.0,48.0,60.0,66.0,60.0,48.0,60.0,12.0,63.2,1,1,1,1,0
full,luna-top30-full-r10,da-20-3,2,diligent,static,diligent-static,da-20-3--rep-002--diligent-static,48.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,48.0,100.0,52.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-20-3,3,base,prospective,base-prospective,da-20-3--rep-003--base-prospective,28.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,28.0,80.0,52.0,97.5,1,1,1,1,0
full,luna-top30-full-r10,da-20-3,3,base,static,base-static,da-20-3--rep-003--base-static,28.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,28.0,100.0,72.0,100.0,1,1,1,1,0
full,luna-top30-full-r10,da-20-3,3,diligent,prospective,diligent-prospective,da-20-3--rep-003--diligent-prospective,28.0,100.0,85.0,90.0,90.0,90.0,60.0,70.0,85.0,58.0,46.0,28.0,46.0,18.0,77.4,0,1,1,0,0
full,luna-top30-full-r10,da-20-3,3,diligent,static,diligent-static,da-20-3--rep-003--diligent-static,28.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,28.0,100.0,72.0,99.0,0,1,1,0,0
full,luna-top30-full-r10,da-20-4,1,base,prospective,base-prospective,da-20-4--rep-001--base-prospective,15.0,80.0,85.0,80.0,80.0,80.0,80.0,80.0,80.0,65.0,80.0,15.0,80.0,65.0,79.0,,,1,,0
full,luna-top30-full-r10,da-20-4,1,base,static,base-static,da-20-4--rep-001--base-static,15.0,73.0,78.0,85.0,73.0,78.0,85.0,73.0,78.0,78.0,78.0,15.0,78.0,63.0,77.9,0,1,1,0,0
full,luna-top30-full-r10,da-20-4,1,diligent,prospective,diligent-prospective,da-20-4--rep-001--diligent-prospective,15.0,78.0,78.0,78.0,63.0,78.0,78.0,68.0,73.0,63.0,78.0,15.0,78.0,63.0,73.5,0,1,1,0,0
full,luna-top30-full-r10,da-20-4,1,diligent,static,diligent-static,da-20-4--rep-001--diligent-static,15.0,78.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,15.0,85.0,70.0,84.3,0,0,0,0,0
full,luna-top30-full-r10,da-20-4,2,base,prospective,base-prospective,da-20-4--rep-002--base-prospective,15.0,78.0,63.0,68.0,68.0,78.0,73.0,100.0,73.0,73.0,73.0,15.0,73.0,58.0,74.7,0,1,1,0,0
full,luna-top30-full-r10,da-20-4,2,base,static,base-static,da-20-4--rep-002--base-static,15.0,53.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,15.0,78.0,63.0,75.5,1,1,1,0,1
full,luna-top30-full-r10,da-20-4,2,diligent,prospective,diligent-prospective,da-20-4--rep-002--diligent-prospective,15.0,73.0,78.0,78.0,68.0,78.0,78.0,78.0,78.0,78.0,78.0,15.0,78.0,63.0,76.5,0,1,1,0,0
full,luna-top30-full-r10,da-20-4,2,diligent,static,diligent-static,da-20-4--rep-002--diligent-static,15.0,78.0,68.0,78.0,78.0,78.0,78.0,78.0,73.0,78.0,78.0,15.0,78.0,63.0,76.5,0,0,0,0,0
full,luna-top30-full-r10,da-20-4,3,base,prospective,base-prospective,da-20-4--rep-003--base-prospective,20.0,90.0,95.0,78.0,100.0,78.0,100.0,88.0,100.0,90.0,100.0,20.0,100.0,80.0,91.9,1,1,1,1,1
full,luna-top30-full-r10,da-20-4,3,base,static,base-static,da-20-4--rep-003--base-static,20.0,68.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,20.0,78.0,58.0,77.0,1,1,1,1,1
full,luna-top30-full-r10,da-20-4,3,diligent,prospective,diligent-prospective,da-20-4--rep-003--diligent-prospective,20.0,85.0,75.0,58.0,63.0,50.0,55.0,73.0,55.0,73.0,73.0,20.0,73.0,53.0,66.0,,,0,,0
full,luna-top30-full-r10,da-20-4,3,diligent,static,diligent-static,da-20-4--rep-003--diligent-static,20.0,73.0,73.0,73.0,78.0,68.0,63.0,78.0,78.0,63.0,78.0,20.0,78.0,58.0,72.5,0,0,0,0,0
full,luna-top30-full-r10,da-24-3,1,base,prospective,base-prospective,da-24-3--rep-001--base-prospective,80.0,100.0,100.0,100.0,90.0,80.0,80.0,90.0,100.0,100.0,100.0,80.0,100.0,20.0,94.0,0,0,0,0,0
full,luna-top30-full-r10,da-24-3,1,base,static,base-static,da-24-3--rep-001--base-static,80.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,20.0,99.5,0,0,0,0,0
full,luna-top30-full-r10,da-24-3,1,diligent,prospective,diligent-prospective,da-24-3--rep-001--diligent-prospective,80.0,80.0,100.0,80.0,95.0,95.0,95.0,95.0,75.0,85.0,80.0,80.0,80.0,0.0,88.0,0,0,0,0,0
full,luna-top30-full-r10,da-24-3,1,diligent,static,diligent-static,da-24-3--rep-001--diligent-static,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,20.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-24-3,2,base,prospective,base-prospective,da-24-3--rep-002--base-prospective,30.0,100.0,100.0,95.0,75.0,80.0,100.0,95.0,95.0,95.0,95.0,30.0,95.0,65.0,93.0,0,0,0,0,0
full,luna-top30-full-r10,da-24-3,2,base,static,base-static,da-24-3--rep-002--base-static,30.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,30.0,100.0,70.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-24-3,2,diligent,prospective,diligent-prospective,da-24-3--rep-002--diligent-prospective,30.0,80.0,95.0,65.0,95.0,95.0,95.0,95.0,95.0,90.0,90.0,30.0,90.0,60.0,89.5,0,0,0,0,0
full,luna-top30-full-r10,da-24-3,2,diligent,static,diligent-static,da-24-3--rep-002--diligent-static,30.0,80.0,85.0,85.0,100.0,100.0,100.0,100.0,100.0,100.0,85.0,30.0,85.0,55.0,93.5,0,0,0,0,0
full,luna-top30-full-r10,da-24-3,3,base,prospective,base-prospective,da-24-3--rep-003--base-prospective,22.0,100.0,100.0,75.0,100.0,100.0,70.0,90.0,100.0,100.0,100.0,22.0,100.0,78.0,93.5,0,0,0,0,0
full,luna-top30-full-r10,da-24-3,3,base,static,base-static,da-24-3--rep-003--base-static,22.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,22.0,100.0,78.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-24-3,3,diligent,prospective,diligent-prospective,da-24-3--rep-003--diligent-prospective,22.0,100.0,95.0,95.0,100.0,95.0,100.0,100.0,95.0,100.0,90.0,22.0,90.0,68.0,97.0,0,0,0,0,0
full,luna-top30-full-r10,da-24-3,3,diligent,static,diligent-static,da-24-3--rep-003--diligent-static,22.0,95.0,80.0,95.0,80.0,95.0,95.0,95.0,95.0,95.0,80.0,22.0,80.0,58.0,90.5,0,0,0,0,0
full,luna-top30-full-r10,da-25-1,1,base,prospective,base-prospective,da-25-1--rep-001--base-prospective,27.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,27.0,100.0,73.0,99.5,0,1,1,0,0
full,luna-top30-full-r10,da-25-1,1,base,static,base-static,da-25-1--rep-001--base-static,27.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,27.0,100.0,73.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-25-1,1,diligent,prospective,diligent-prospective,da-25-1--rep-001--diligent-prospective,27.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,90.0,27.0,90.0,63.0,98.5,0,1,1,0,0
full,luna-top30-full-r10,da-25-1,1,diligent,static,diligent-static,da-25-1--rep-001--diligent-static,27.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,27.0,100.0,73.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-25-1,2,base,prospective,base-prospective,da-25-1--rep-002--base-prospective,18.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,18.0,100.0,82.0,99.0,0,0,0,0,0
full,luna-top30-full-r10,da-25-1,2,base,static,base-static,da-25-1--rep-002--base-static,18.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,18.0,100.0,82.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-25-1,2,diligent,prospective,diligent-prospective,da-25-1--rep-002--diligent-prospective,18.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,18.0,100.0,82.0,100.0,0,1,1,0,0
full,luna-top30-full-r10,da-25-1,2,diligent,static,diligent-static,da-25-1--rep-002--diligent-static,18.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,18.0,100.0,82.0,100.0,0,0,0,0,0
full,luna-top30-full-r10,da-25-1,3,base,prospective,base-prospective,da-25-1--rep-003--base-prospective,59.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,59.0,90.0,31.0,99.0,0,0,0,0,0
